Country,Activity,Year,Unit,Quantity
Lithuania,Consumption,2002,Terajoules,66
Lithuania,Consumption,2001,Terajoules,81
Lithuania,Consumption,2000,Terajoules,90
Lithuania,Consumption,1999,Terajoules,113
Lithuania,Consumption,1998,Terajoules,172
Lithuania,Consumption,1997,Terajoules,156
Lithuania,Consumption,1996,Terajoules,158
Lithuania,Consumption,1995,Terajoules,161
Lithuania,Consumption,1994,Terajoules,176
Lithuania,Consumption,1993,Terajoules,216
Lithuania,Consumption,1992,Terajoules,546
Lithuania,Consumption,2020,Terajoules,30873
Lithuania,Consumption,2019,Terajoules,26142
Lithuania,Consumption,2018,Terajoules,28383
Lithuania,Consumption,2017,Terajoules,28534
Lithuania,Consumption,2016,Terajoules,27001
Lithuania,Consumption,2015,Terajoules,25484
Lithuania,Consumption,2014,Terajoules,25704
Lithuania,Consumption,2013,Terajoules,26833
Lithuania,Consumption,2012,Terajoules,28994
Lithuania,Consumption,2011,Terajoules,27746
Lithuania,Consumption,2010,Terajoules,31014
Lithuania,Consumption,2009,Terajoules,30088
Lithuania,Consumption,2008,Terajoules,29165
Lithuania,Consumption,2007,Terajoules,30205
Lithuania,Consumption,2006,Terajoules,31923
Lithuania,Consumption,2005,Terajoules,30679
Lithuania,Consumption,2004,Terajoules,30754
Lithuania,Consumption,2003,Terajoules,30979
Lithuania,Consumption,2002,Terajoules,30482
Lithuania,Consumption,2001,Terajoules,29547
Lithuania,Consumption,2000,Terajoules,27779
Lithuania,Consumption,1999,Terajoules,30288
Lithuania,Consumption,1998,Terajoules,33808
Lithuania,Consumption,1997,Terajoules,36881
Lithuania,Consumption,1996,Terajoules,38120
Lithuania,Consumption,1995,Terajoules,42775
Lithuania,Consumption,1994,Terajoules,48550
Lithuania,Consumption,1993,Terajoules,43013
Lithuania,Consumption,1992,Terajoules,49405
Lithuania,Consumption,2019,Terajoules,18659
Lithuania,Consumption,2018,Terajoules,19763
Lithuania,Consumption,2017,Terajoules,19879
Lithuania,Consumption,2016,Terajoules,19525
Lithuania,Consumption,2015,Terajoules,17992
Lithuania,Consumption,2014,Terajoules,18422
Lithuania,Consumption,2013,Terajoules,19455
Lithuania,Consumption,2012,Terajoules,20412
Lithuania,Consumption,2011,Terajoules,20330
Lithuania,Consumption,2010,Terajoules,22080
Lithuania,Consumption,2009,Terajoules,21656
Lithuania,Consumption,2008,Terajoules,21260
Lithuania,Consumption,2007,Terajoules,20998
Lithuania,Consumption,2006,Terajoules,22970
Lithuania,Consumption,2005,Terajoules,22255
Lithuania,Consumption,2004,Terajoules,22392
Lithuania,Consumption,2003,Terajoules,22777
Lithuania,Consumption,2002,Terajoules,22767
Lithuania,Consumption,2001,Terajoules,21653
Lithuania,Consumption,2000,Terajoules,20253
Lithuania,Consumption,1999,Terajoules,22375
Lithuania,Consumption,1998,Terajoules,25283
Lithuania,Consumption,1997,Terajoules,26662
Lithuania,Consumption,1996,Terajoules,29146
Lithuania,Consumption,1995,Terajoules,34102
Lithuania,Consumption,1994,Terajoules,36764
Lithuania,Consumption,1993,Terajoules,32364
Lithuania,Consumption,1992,Terajoules,32323
Lithuania,Consumption,2019,Terajoules,151
Lithuania,Consumption,2018,Terajoules,179
Lithuania,Consumption,2017,Terajoules,191
Lithuania,Consumption,2016,Terajoules,203
Lithuania,Consumption,2015,Terajoules,194
Lithuania,Consumption,2014,Terajoules,182
Lithuania,Consumption,2013,Terajoules,213
Lithuania,Consumption,2012,Terajoules,226
Lithuania,Consumption,2011,Terajoules,272
Lithuania,Consumption,2010,Terajoules,337
Lithuania,Consumption,2009,Terajoules,382
Lithuania,Consumption,2008,Terajoules,414
Lithuania,Consumption,2007,Terajoules,377
Lithuania,Consumption,2006,Terajoules,398
Lithuania,Consumption,2005,Terajoules,433
Lithuania,Consumption,2004,Terajoules,425
Lithuania,Consumption,2003,Terajoules,402
Lithuania,Consumption,2002,Terajoules,391
Lithuania,Consumption,2001,Terajoules,453
Lithuania,Consumption,2000,Terajoules,493
Lithuania,Consumption,1999,Terajoules,449
Lithuania,Consumption,1998,Terajoules,549
Lithuania,Consumption,1997,Terajoules,582
Lithuania,Consumption,1996,Terajoules,500
Lithuania,Consumption,1995,Terajoules,430
Lithuania,Consumption,1994,Terajoules,560
Lithuania,Consumption,1993,Terajoules,640
Lithuania,Consumption,1992,Terajoules,1072
Lithuania,Consumption,2020,Terajoules,30873
Lithuania,Consumption,2019,Terajoules,7332
Lithuania,Consumption,2018,Terajoules,8441
Lithuania,Consumption,2017,Terajoules,8464
Lithuania,Consumption,2016,Terajoules,7273
Lithuania,Consumption,2015,Terajoules,7298
Lithuania,Consumption,2014,Terajoules,7100
Lithuania,Consumption,2013,Terajoules,7165
Lithuania,Consumption,2012,Terajoules,8356
Lithuania,Consumption,2011,Terajoules,7144
Lithuania,Consumption,2010,Terajoules,8597
Lithuania,Consumption,2009,Terajoules,8050
Lithuania,Consumption,2008,Terajoules,7491
Lithuania,Consumption,2007,Terajoules,8830
Lithuania,Consumption,2006,Terajoules,8555
Lithuania,Consumption,2005,Terajoules,7991
Lithuania,Consumption,2004,Terajoules,7937
Lithuania,Consumption,2003,Terajoules,7800
Lithuania,Consumption,2002,Terajoules,7324
Lithuania,Consumption,2001,Terajoules,7441
Lithuania,Consumption,2000,Terajoules,7033
Lithuania,Consumption,1999,Terajoules,7464
Lithuania,Consumption,1998,Terajoules,7976
Lithuania,Consumption,1997,Terajoules,9637
Lithuania,Consumption,1996,Terajoules,8474
Lithuania,Consumption,1995,Terajoules,8243
Lithuania,Consumption,1994,Terajoules,11226
Lithuania,Consumption,1993,Terajoules,10009
Lithuania,Consumption,1992,Terajoules,16010
Luxembourg,Fuel,2019,Terajoules,3160.721
Luxembourg,Fuel,2018,Terajoules,2242.802
Luxembourg,Fuel,2017,Terajoules,1857.344
Luxembourg,Fuel,2016,Terajoules,1564
Luxembourg,Fuel,2015,Terajoules,1572
Luxembourg,Fuel,2014,Terajoules,1724
Luxembourg,Fuel,2013,Terajoules,2366
Luxembourg,Fuel,2012,Terajoules,2271
Luxembourg,Fuel,2011,Terajoules,2349
Luxembourg,Fuel,2010,Terajoules,2293
Luxembourg,Fuel,2009,Terajoules,1802
Luxembourg,Fuel,2008,Terajoules,2323
Luxembourg,Fuel,2007,Terajoules,1996
Luxembourg,Fuel,2006,Terajoules,2479
Luxembourg,Fuel,2005,Terajoules,2350
Luxembourg,Fuel,2004,Terajoules,2335
Luxembourg,Fuel,2003,Terajoules,2190
Luxembourg,Fuel,2002,Terajoules,488
Luxembourg,Fuel,2001,Terajoules,354
Luxembourg,Fuel,2000,Terajoules,294
Luxembourg,Fuel,2019,Terajoules,378.07
Luxembourg,Fuel,2018,Terajoules,377.155
Luxembourg,Fuel,2017,Terajoules,364.004
Luxembourg,Fuel,2016,Terajoules,274
Luxembourg,Fuel,2015,Terajoules,213
Luxembourg,Fuel,2014,Terajoules,196
Luxembourg,Fuel,2013,Terajoules,213
Luxembourg,Fuel,2012,Terajoules,177
Luxembourg,Fuel,2011,Terajoules,182
Luxembourg,Fuel,2010,Terajoules,140
Luxembourg,Fuel,2009,Terajoules,132
Luxembourg,Fuel,2008,Terajoules,110
Luxembourg,Fuel,2007,Terajoules,101
Luxembourg,Fuel,2006,Terajoules,88
Luxembourg,Fuel,2005,Terajoules,88
Luxembourg,Fuel,2004,Terajoules,64
Luxembourg,Fuel,2003,Terajoules,71
Luxembourg,Fuel,2002,Terajoules,59
Luxembourg,Fuel,2001,Terajoules,28
Luxembourg,Fuel,2000,Terajoules,26
Luxembourg,Fuel,1999,Terajoules,2
Luxembourg,Fuel,2019,Terajoules,487.383
Luxembourg,Fuel,2018,Terajoules,505.257
Luxembourg,Fuel,2017,Terajoules,537.961
Luxembourg,Fuel,2016,Terajoules,594
Luxembourg,Fuel,2015,Terajoules,578
Luxembourg,Fuel,2014,Terajoules,605
Luxembourg,Fuel,2013,Terajoules,677
Luxembourg,Fuel,2012,Terajoules,645
Luxembourg,Fuel,2011,Terajoules,630
Luxembourg,Fuel,2010,Terajoules,675
Luxembourg,Fuel,2009,Terajoules,621
Luxembourg,Fuel,2008,Terajoules,578
Luxembourg,Fuel,2007,Terajoules,568
Luxembourg,Fuel,2006,Terajoules,744
Luxembourg,Fuel,2005,Terajoules,719
Luxembourg,Fuel,2004,Terajoules,736
Luxembourg,Fuel,2003,Terajoules,636
Luxembourg,Fuel,2002,Terajoules,597
Luxembourg,Fuel,2001,Terajoules,283
Luxembourg,Fuel,2000,Terajoules,217
Luxembourg,Own Use,2020,Terajoules,-5523.174
Luxembourg,Own Use,2019,Terajoules,-5.46E-14
Luxembourg,Own Use,2018,Terajoules,-1.49E-13
Luxembourg,Own Use,2017,Terajoules,2.11E-13
Luxembourg,Own Use,2016,Terajoules,0
Luxembourg,Own Use,2015,Terajoules,0
Luxembourg,Own Use,2014,Terajoules,0
Luxembourg,Own Use,2013,Terajoules,0
Luxembourg,Own Use,2012,Terajoules,0
Luxembourg,Own Use,2011,Terajoules,1
Luxembourg,Own Use,2010,Terajoules,0
Luxembourg,Own Use,2009,Terajoules,0
Luxembourg,Own Use,2008,Terajoules,0
Luxembourg,Own Use,2007,Terajoules,0
Luxembourg,Own Use,2006,Terajoules,0
Luxembourg,Own Use,2005,Terajoules,2
Luxembourg,Own Use,2004,Terajoules,0
Luxembourg,Own Use,2003,Terajoules,0
Luxembourg,Own Use,2002,Terajoules,1
Luxembourg,Own Use,2001,Terajoules,0
Luxembourg,Own Use,2000,Terajoules,0
Luxembourg,Own Use,1999,Terajoules,0
Luxembourg,Energy,2020,Terajoules,5049.722
Luxembourg,Energy,2019,Terajoules,3575.221
Luxembourg,Energy,2018,Terajoules,2805.485
Luxembourg,Energy,2017,Terajoules,2471.484
Luxembourg,Energy,2016,Terajoules,2201
Luxembourg,Energy,2015,Terajoules,2147
Luxembourg,Energy,2014,Terajoules,2329
Luxembourg,Energy,2013,Terajoules,3068
Luxembourg,Energy,2012,Terajoules,2912
Luxembourg,Energy,2011,Terajoules,2995
Luxembourg,Energy,2010,Terajoules,2952
Luxembourg,Energy,2009,Terajoules,2422
Luxembourg,Energy,2008,Terajoules,2881
Luxembourg,Energy,2007,Terajoules,2553
Luxembourg,Energy,2006,Terajoules,3189
Luxembourg,Energy,2005,Terajoules,3039
Luxembourg,Energy,2004,Terajoules,3021
Luxembourg,Energy,2003,Terajoules,2808
Luxembourg,Energy,2002,Terajoules,1081
Luxembourg,Energy,2001,Terajoules,622
Luxembourg,Energy,2000,Terajoules,504
Luxembourg,Energy,1999,Terajoules,1
Luxembourg,Consumption,2019,Terajoules,22.371
Luxembourg,Consumption,2018,Terajoules,22.371
Luxembourg,Consumption,2017,Terajoules,22.371
Luxembourg,Consumption,2016,Terajoules,21
Luxembourg,Consumption,2015,Terajoules,15
Luxembourg,Consumption,2014,Terajoules,561
Luxembourg,Consumption,2013,Terajoules,512
Luxembourg,Consumption,2012,Terajoules,485
Luxembourg,Consumption,2011,Terajoules,373
Luxembourg,Consumption,2010,Terajoules,520
Luxembourg,Consumption,2009,Terajoules,393
Luxembourg,Consumption,2008,Terajoules,475
Luxembourg,Consumption,2007,Terajoules,478
Luxembourg,Consumption,2006,Terajoules,610
Luxembourg,Consumption,2005,Terajoules,486
Luxembourg,Consumption,2004,Terajoules,496
Luxembourg,Consumption,2003,Terajoules,362
Luxembourg,Consumption,2019,Terajoules,3.192
Luxembourg,Consumption,2018,Terajoules,3.192
Luxembourg,Consumption,2017,Terajoules,3.192
Luxembourg,Consumption,2016,Terajoules,5
Luxembourg,Consumption,2015,Terajoules,5
Luxembourg,Consumption,2019,Terajoules,0.965
Luxembourg,Consumption,2018,Terajoules,0.965
Luxembourg,Consumption,2017,Terajoules,0.965
Luxembourg,Consumption,2016,Terajoules,3
Luxembourg,Consumption,2014,Terajoules,272
Luxembourg,Consumption,2013,Terajoules,246
Luxembourg,Consumption,2012,Terajoules,227
Luxembourg,Consumption,2011,Terajoules,141
Luxembourg,Consumption,2010,Terajoules,193
Luxembourg,Consumption,2009,Terajoules,162
Luxembourg,Consumption,2008,Terajoules,198
Luxembourg,Consumption,2007,Terajoules,221
Luxembourg,Consumption,2006,Terajoules,278
Luxembourg,Consumption,2005,Terajoules,213
Luxembourg,Consumption,2004,Terajoules,217
Luxembourg,Consumption,2003,Terajoules,154
Luxembourg,Consumption,2019,Terajoules,18.214
Luxembourg,Consumption,2018,Terajoules,18.214
Luxembourg,Consumption,2017,Terajoules,18.214
Luxembourg,Consumption,2016,Terajoules,13
Luxembourg,Consumption,2015,Terajoules,10
Luxembourg,Consumption,2014,Terajoules,289
Luxembourg,Consumption,2013,Terajoules,266
Luxembourg,Consumption,2012,Terajoules,258
Luxembourg,Consumption,2011,Terajoules,232
Luxembourg,Consumption,2010,Terajoules,327
Luxembourg,Consumption,2009,Terajoules,231
Luxembourg,Consumption,2008,Terajoules,277
Luxembourg,Consumption,2007,Terajoules,257
Luxembourg,Consumption,2006,Terajoules,332
Luxembourg,Consumption,2005,Terajoules,273
Luxembourg,Consumption,2004,Terajoules,279
Luxembourg,Consumption,2003,Terajoules,208
Luxembourg,Consumption,2011,Terajoules,6
Luxembourg,Consumption,2010,Terajoules,7
Luxembourg,Consumption,2009,Terajoules,6
Luxembourg,Consumption,2008,Terajoules,2
Luxembourg,Consumption,2007,Terajoules,2
Luxembourg,Consumption,2006,Terajoules,2
Luxembourg,Consumption,2005,Terajoules,2
Luxembourg,Consumption,2004,Terajoules,2
Luxembourg,Consumption,2003,Terajoules,2
Luxembourg,Consumption,2013,Terajoules,2
Luxembourg,Consumption,2012,Terajoules,2
Luxembourg,Consumption,2014,Terajoules,1
Luxembourg,Consumption,2013,Terajoules,1
Luxembourg,Consumption,2012,Terajoules,1
Luxembourg,Consumption,2019,Terajoules,12.487
Luxembourg,Consumption,2018,Terajoules,12.487
Luxembourg,Consumption,2017,Terajoules,12.487
Luxembourg,Consumption,2016,Terajoules,7
Luxembourg,Consumption,2015,Terajoules,4
Luxembourg,Consumption,2014,Terajoules,282
Luxembourg,Consumption,2013,Terajoules,255
Luxembourg,Consumption,2012,Terajoules,254
Luxembourg,Consumption,2011,Terajoules,226
Luxembourg,Consumption,2010,Terajoules,320
Luxembourg,Consumption,2009,Terajoules,225
Luxembourg,Consumption,2008,Terajoules,275
Luxembourg,Consumption,2007,Terajoules,255
Luxembourg,Consumption,2006,Terajoules,330
Luxembourg,Consumption,2005,Terajoules,271
Luxembourg,Consumption,2004,Terajoules,277
Luxembourg,Consumption,2003,Terajoules,206
Luxembourg,Consumption,2019,Terajoules,5.727
Luxembourg,Consumption,2018,Terajoules,5.727
Luxembourg,Consumption,2017,Terajoules,5.727
Luxembourg,Consumption,2016,Terajoules,6
Luxembourg,Consumption,2015,Terajoules,6
Luxembourg,Consumption,2014,Terajoules,6
Luxembourg,Consumption,2013,Terajoules,8
Luxembourg,Consumption,2012,Terajoules,1
Luxembourg,Consumption,2008,Terajoules,0
Luxembourg,Consumption,2007,Terajoules,0
Luxembourg,Consumption,2020,Terajoules,5049.722
Luxembourg,Consumption,2019,Terajoules,3552.85
Luxembourg,Consumption,2018,Terajoules,2783.114
Luxembourg,Consumption,2017,Terajoules,2449.113
Luxembourg,Consumption,2016,Terajoules,2180
Luxembourg,Consumption,2015,Terajoules,2132
Luxembourg,Consumption,2014,Terajoules,1768
Luxembourg,Consumption,2013,Terajoules,2556
Luxembourg,Consumption,2012,Terajoules,2427
Luxembourg,Consumption,2011,Terajoules,2622
Luxembourg,Consumption,2010,Terajoules,2432
Luxembourg,Consumption,2009,Terajoules,2029
Luxembourg,Consumption,2008,Terajoules,2406
Luxembourg,Consumption,2007,Terajoules,2075
Luxembourg,Consumption,2006,Terajoules,2579
Luxembourg,Consumption,2005,Terajoules,2553
Luxembourg,Consumption,2004,Terajoules,2525
Luxembourg,Consumption,2003,Terajoules,2446
Luxembourg,Consumption,2002,Terajoules,1081
Luxembourg,Consumption,2001,Terajoules,622
Luxembourg,Consumption,2000,Terajoules,504
Luxembourg,Consumption,1999,Terajoules,1
Luxembourg,Consumption,2019,Terajoules,0.065
Luxembourg,Consumption,2018,Terajoules,0.061
Luxembourg,Consumption,2017,Terajoules,0.057
Luxembourg,Consumption,2020,Terajoules,5049.722
Luxembourg,Consumption,2019,Terajoules,3552.785
Luxembourg,Consumption,2018,Terajoules,2783.053
Luxembourg,Consumption,2017,Terajoules,2449.056
Luxembourg,Consumption,2016,Terajoules,2180
Luxembourg,Consumption,2015,Terajoules,2132
Luxembourg,Consumption,2014,Terajoules,1768
Luxembourg,Consumption,2013,Terajoules,2556
Luxembourg,Consumption,2012,Terajoules,2427
Luxembourg,Consumption,2011,Terajoules,2622
Luxembourg,Consumption,2010,Terajoules,2432
Luxembourg,Consumption,2009,Terajoules,2029
Luxembourg,Consumption,2008,Terajoules,2406
Luxembourg,Consumption,2007,Terajoules,2075
Luxembourg,Consumption,2006,Terajoules,2579
Luxembourg,Consumption,2005,Terajoules,2553
Luxembourg,Consumption,2004,Terajoules,2525
Luxembourg,Consumption,2003,Terajoules,2446
Luxembourg,Consumption,2002,Terajoules,1081
Luxembourg,Consumption,2001,Terajoules,622
Luxembourg,Consumption,2000,Terajoules,504
Luxembourg,Consumption,1999,Terajoules,1
Malta,Fuel,2019,Terajoules,0.881
Malta,Fuel,2018,Terajoules,0
Malta,Fuel,2017,Terajoules,3
Malta,Fuel,2016,Terajoules,3
Malta,Fuel,2015,Terajoules,6
Malta,Fuel,2014,Terajoules,1
Malta,Fuel,2013,Terajoules,1
Malta,Fuel,2012,Terajoules,8
Malta,Fuel,2011,Terajoules,5
Malta,Own Use,2019,Terajoules,0
Malta,Own Use,2018,Terajoules,0
Malta,Own Use,2017,Terajoules,0
Malta,Own Use,2016,Terajoules,0
Malta,Own Use,2015,Terajoules,0
Malta,Own Use,2014,Terajoules,0
Malta,Own Use,2013,Terajoules,0
Malta,Own Use,2012,Terajoules,0
Malta,Own Use,2011,Terajoules,0
Malta,Energy,2019,Terajoules,0.881
Malta,Energy,2018,Terajoules,0
Malta,Energy,2017,Terajoules,3
Malta,Energy,2016,Terajoules,3
Malta,Energy,2015,Terajoules,6
Malta,Energy,2014,Terajoules,1
Malta,Energy,2013,Terajoules,1
Malta,Energy,2012,Terajoules,8
Malta,Energy,2011,Terajoules,5
Malta,Consumption,2019,Terajoules,0.881
Malta,Consumption,2018,Terajoules,0
Malta,Consumption,2017,Terajoules,3
Malta,Consumption,2016,Terajoules,3
Malta,Consumption,2015,Terajoules,6
Malta,Consumption,2014,Terajoules,1
Malta,Consumption,2013,Terajoules,1
Malta,Consumption,2012,Terajoules,8
Malta,Consumption,2011,Terajoules,5
Malta,Consumption,2019,Terajoules,0.881
Malta,Consumption,2018,Terajoules,0
Malta,Consumption,2017,Terajoules,3
Malta,Consumption,2016,Terajoules,3
Malta,Consumption,2015,Terajoules,6
Malta,Consumption,2014,Terajoules,1
Malta,Consumption,2013,Terajoules,1
Malta,Consumption,2012,Terajoules,8
Malta,Consumption,2011,Terajoules,5
Mongolia,Fuel,2019,Terajoules,55589.3
Mongolia,Fuel,2018,Terajoules,52355
Mongolia,Fuel,2017,Terajoules,47295.9
Mongolia,Fuel,2016,Terajoules,45212.7
Mongolia,Fuel,2015,Terajoules,44712.8
Mongolia,Fuel,2014,Terajoules,42003.3
Mongolia,Fuel,2013,Terajoules,39823.7
Mongolia,Fuel,2012,Terajoules,39028.7
Mongolia,Fuel,2011,Terajoules,36353.6
Mongolia,Fuel,2010,Terajoules,35012.3
Mongolia,Fuel,2009,Terajoules,34836.3
Mongolia,Fuel,2008,Terajoules,32487.89328
Mongolia,Fuel,2007,Terajoules,32336.7498
Mongolia,Fuel,2006,Terajoules,32868.05472
Mongolia,Fuel,2005,Terajoules,32680.48608
Mongolia,Fuel,2004,Terajoules,32433.46488
Mongolia,Fuel,2003,Terajoules,29865.70044
Mongolia,Fuel,2002,Terajoules,28753.26768
Mongolia,Fuel,2001,Terajoules,27621.15696
Mongolia,Fuel,2000,Terajoules,28827.79272
Mongolia,Fuel,1999,Terajoules,28309.46688
Mongolia,Fuel,1998,Terajoules,28144.50696
Mongolia,Fuel,1997,Terajoules,27426.05208
Mongolia,Fuel,1996,Terajoules,27202.05828
Mongolia,Fuel,1995,Terajoules,28602.96156
Mongolia,Fuel,1994,Terajoules,27000
Mongolia,Fuel,1993,Terajoules,26000
Mongolia,Fuel,1992,Terajoules,27000
Mongolia,Fuel,1991,Terajoules,28000
Mongolia,Fuel,1990,Terajoules,29000
Mongolia,Own Use,2019,Terajoules,6709.3
Mongolia,Own Use,2018,Terajoules,5756.2
Mongolia,Own Use,2017,Terajoules,2311
Mongolia,Own Use,2016,Terajoules,2367.2
Mongolia,Own Use,2015,Terajoules,2710.3
Mongolia,Own Use,2014,Terajoules,2246.5
Mongolia,Own Use,2013,Terajoules,2187.5
Mongolia,Own Use,2012,Terajoules,1585.7
Mongolia,Own Use,2011,Terajoules,1532.2
Mongolia,Own Use,2010,Terajoules,1416.8
Mongolia,Own Use,2009,Terajoules,1403.8
Mongolia,Own Use,2008,Terajoules,1660.48488
Mongolia,Own Use,2007,Terajoules,1736.68464
Mongolia,Own Use,2006,Terajoules,1820.42064
Mongolia,Own Use,2005,Terajoules,1870.24356
Mongolia,Own Use,2004,Terajoules,2008.40796
Mongolia,Own Use,2003,Terajoules,1404.6714
Mongolia,Own Use,2002,Terajoules,606.66732
Mongolia,Own Use,2001,Terajoules,249.53328
Mongolia,Own Use,2000,Terajoules,577.7784
Mongolia,Own Use,1999,Terajoules,313.17264
Mongolia,Own Use,1998,Terajoules,3069.34308
Mongolia,Own Use,1997,Terajoules,2208.537
Mongolia,Own Use,1996,Terajoules,1323.86616
Mongolia,Own Use,1995,Terajoules,172.91484
Mongolia,Own Use,1994,Terajoules,0
Mongolia,Own Use,1993,Terajoules,0
Mongolia,Own Use,1992,Terajoules,0
Mongolia,Own Use,1991,Terajoules,0
Mongolia,Own Use,1990,Terajoules,0
Mongolia,Energy,2019,Terajoules,46504.8
Mongolia,Energy,2018,Terajoules,44546.5
Mongolia,Energy,2017,Terajoules,42932.1
Mongolia,Energy,2016,Terajoules,41510.7
Mongolia,Energy,2015,Terajoules,40641
Mongolia,Energy,2014,Terajoules,38364
Mongolia,Energy,2013,Terajoules,36306.9
Mongolia,Energy,2012,Terajoules,36394.6
Mongolia,Energy,2011,Terajoules,33630.8
Mongolia,Energy,2010,Terajoules,32741.8
Mongolia,Energy,2009,Terajoules,32776.4
Mongolia,Energy,2008,Terajoules,30303.63972
Mongolia,Energy,2007,Terajoules,29998.422
Mongolia,Energy,2006,Terajoules,30440.54808
Mongolia,Energy,2005,Terajoules,30062.06136
